Player,Team,Number,Position,Height,Weight,Last Attended,Country
KevinMurphy,UTA,55,G,198.12,83.91452,Tennessee Tech,USA
RonnieMurphy,POR,34,F,195.58,102.0582,Jacksonville,USA
TodMurphy,MIN,41,C,205.74,99.79024,California-Irvine,USA
TroyMurphy,GSW,14,F-C,210.82,111.13004,Notre Dame,USA
TreyMurphy III,NOP,25,F,203.2,93.439952,Virginia,USA
DejounteMurray,ATL,5,G,195.58,81.64656,Washington,USA
FlipMurray,OKC,6,G,190.5,90.7184,Shaw,USA
JamalMurray,DEN,27,G,193.04,97.52228,Kentucky,Canada
KeeganMurray,SAC,13,F,203.2,102.0582,Iowa,USA
KenMurray,DET,4,G,187.96,86.18248,St. Bonaventure,USA
LamondMurray,LAC,31,F,200.66,106.59412,California,USA
TracyMurray,WAS,30,F,200.66,103.418976,UCLA,USA
DorieMurrey,OKC,40,F,203.2,97.52228,Detroit,USA
Toure'Murry,NYK,23,G,195.58,88.45044,Wichita State,USA
DzananMusa,BKN,13,G-F,205.74,98.429464, ,Bosnia and Herzegovina
MikeMuscala,OKC,33,F-C,210.82,108.86207999999999,Bucknell,USA
AngeloMusi,GSW,5,G,175.26,65.77083999999999,Temple,USA
JerrodMustaf,PHX,0,F,208.28,107.954896,Maryland,USA
DikembeMutombo,DEN,55,C,218.44,117.93392,Georgetown,Congo
MartinMuursepp,DAL,13,F,205.74,106.59412,Maccabi Tel Aviv,Estonia
PeteMyers,CHI,20,G-F,198.12,87.089664,Arkansas-Little Rock,USA
SviMykhailiuk,NYK,17,G-F,200.66,92.98636,Kansas,Ukraine
MakhtarN'diaye,MEM,,,0.0,0.0,North Carolina,Senegal
MakhtarN'diaye,MEM,40,F,203.2,111.13004,North Carolina,
MamadouN'diaye,TOR,34,C,213.36,115.66596,Auburn,Senegal
BobNaber,INO,,F,190.5,83.91452,Louisville,USA
BorisNachamkin,SAC,17,F,198.12,95.25431999999999,New York University,USA
BostjanNachbar,BKN,7,F,205.74,100.243832,Benetton Treviso,Slovenia
AbdelNader,PHX,11,F,195.58,102.0582,Iowa State,Egypt
JerryNagel,DET,9,G,182.88,86.18248,Loyola-Chicago,USA
FredNagy,JET,,G,185.42000000000002,83.91452,Akron,USA
LeeNailon,CHA,33,F,205.74,107.954896,TCU,USA
EduardoNajera,DEN,21,F,203.2,106.59412,Oklahoma,Mexico
LarryNance,PHX,22,F,208.28,92.98636,Clemson,USA
LarryNance Jr.,NOP,22,F-C,203.2,111.13004,Wyoming,USA
ShabazzNapier,POR,5,G,182.88,79.3786,Connecticut,USA
PaulNapolitano,JET,,G,187.96,83.91452,San Francisco,USA
BobNash,SAC,55,F,203.2,88.45044,Hawaii,USA
CharlesNash,LAL,17,F,195.58,97.52228,Kentucky,USA
SteveNash,PHX,10,G,190.5,80.739376,Santa Clara,Canada
SwenNater,LAC,41,C,210.82,108.86207999999999,UCLA,USA
HowardNathan,ATL,14,G,180.34,79.3786,Louisiana-Monroe,USA
CalvinNatt,POR,42,F,198.12,99.79024,Louisiana-Monroe,USA
KennyNatt,UTA,2,G,190.5,83.91452,Louisiana-Monroe,USA
WillieNaulls,NYK,12,F,198.12,102.0582,UCLA,USA
Juan CarlosNavarro,MEM,2,G,190.5,77.11064,FC Barcelona,Spain
HamadyNdiaye,WAS,55,C,213.36,106.59412,Rutgers,Senegal
BonifaceNdong,LAC,,C,213.36,92.98636,Dijon,Senegal
MauriceNdour,NYK,2,F,205.74,90.7184,Ohio,Senegal
CraigNeal,MIA,22,G,195.58,74.84268,Georgia Tech,USA
GaryNeal,SAS,12,G,193.04,95.25431999999999,Towson,USA
JimNeal,PHI,17,C,210.82,106.59412,Wofford,USA
LloydNeal,POR,36,F,200.66,102.0582,Tennessee State,USA
EdNealy,SAC,45,F,200.66,107.954896,Kansas State,USA
NemanjaNedovic,GSW,8,G,190.5,87.089664,Lietuvos rytas Vilnius,Serbia
AlNegratti,WAS,,F,190.5,90.7184,Seton Hall,USA
BarryNelson,MIL,50,C,208.28,104.32616,Duquesne,USA
DeMarcusNelson,GSW,21,G,193.04,90.7184,Duke,USA
DonNelson,BOS,19,F,198.12,95.25431999999999,Iowa,USA
JameerNelson,ORL,41,G,182.88,86.18248,St. Joseph's (PA),USA
LouieNelson,UTA,11,G,190.5,86.18248,Washington,USA
AndrewNembhard,IND,2,G-F,190.5,86.636072,Gonzaga,Canada
RubenNembhard,UTA,9,G,190.5,94.347136,Weber State,USA
RJNembhard Jr.,CLE,5,G,193.04,90.7184,TCU,USA
TyroneNesby,LAC,8,F-G,198.12,111.13004,UNLV,USA
AaronNesmith,IND,23,G-F,195.58,97.52228,Vanderbilt,USA
MartinNessley,LAC,51,F,218.44,117.93392,Duke,USA
RashoNesterovic,MIN,12,C,213.36,115.66596,Virtus Bologna,Slovenia
RaulNeto,CLE,19,G,187.96,81.64656,Murcia,Brazil
JohnnyNeumann,LAL,21,G,198.12,90.7184,Mississippi,USA
PaulNeumann,PHI,15,G,185.42000000000002,79.3786,Stanford,USA
ChuckNevitt,DET,52,C,226.06,98.429464,North Carolina State,USA
MelvinNewbern,DET,23,G,193.04,90.7184,Minnesota,USA
IvanoNewbill,ATL,40,C,208.28,111.13004,Georgia Tech,USA
IraNewble,CLE,14,G-F,200.66,99.79024,Miami (Ohio),USA
MikeNewlin,HOU,14,G,193.04,90.7184,Utah,USA
JohnnyNewman,MIL,2,F,200.66,95.25431999999999,Richmond,USA
MalikNewman,CLE,14,G,190.5,86.18248,Kansas,USA
DaveNewmark,CHI,29,C,213.36,108.86207999999999,Columbia,USA
GeorgesNiang,PHI,20,F,200.66,104.32616,Iowa State,USA
DemetrisNichols,CHI,35,F,203.2,97.975872,Syracuse,USA
JackNichols,BOS,16,C,200.66,100.697424,Washington,USA
AndrewNicholson,ORL,44,F,205.74,113.398,St. Bonaventure,Canada
GaylonNickerson,SAS,15,G,190.5,86.18248,Nortwestern Oklahoma State,USA
CarlNicks,UTA,24,G,185.42000000000002,79.3786,Indiana State,USA
RichNiemann,MIL,27,C,213.36,111.13004,St. Louis,USA
JohnNiemiera,DET,23,G,185.42000000000002,74.84268,Notre Dame,USA
MikeNiles,PHX,40,F,198.12,102.0582,California State-Fullerton,USA
KurtNimphius,DAL,40,C,208.28,98.883056,Arizona State,USA
DaishenNix,HOU,15,G,193.04,102.511792,NBA G League Ignite,USA
DyronNix,IND,23,G,200.66,95.25431999999999,Tennessee,USA
NormNixon,LAL,10,G,187.96,77.11064,Duquesne,USA
ZekeNnaji,DEN,22,F-C,205.74,108.86207999999999,Arizona,USA
JoakimNoah,CHI,55,F-C,210.82,105.233344,Florida,USA
ChuckNoble,DET,14,G,193.04,86.18248,Louisville,USA
AndresNocioni,CHI,5,F,200.66,102.0582,Tau Ceramica,Argentina
DavidNoel,MIL,34,F-G,198.12,104.32616,North Carolina,USA
NerlensNoel,DET,3,C-F,208.28,99.79024,Kentucky,USA
PaulNoel,NYK,15,F,193.04,83.91452,Kentucky,USA
LucasNogueira,TOR,92,C,213.36,99.79024,Brazil,Brazil
JimNolan,GSW,19,C,203.2,95.25431999999999,Georgia Tech,USA
PaulNolen,BAL,,C,208.28,0.0,Texas Tech,USA
JeffNordgaard,MIL,9,F,200.66,102.0582,Wisconsin-Green Bay,USA
RobertNordmann,ATL,34,C,208.28,102.0582,St. Louis,USA
JohnnyNorlander,WAS,,F,190.5,81.64656,Hamline,USA
ConnieNorman,PHI,11,G,190.5,79.3786,Arizona,USA
KenNorman,LAC,3,F,203.2,103.418976,Illinois,USA
AudieNorris,POR,24,C,205.74,104.32616,Jackson State,USA
MoochieNorris,HOU,25,G,185.42000000000002,83.91452,West Florida,USA
SylvesterNorris,SAS,40,C,210.82,99.79024,Jackson State,USA
ZachNorvell Jr.,GSW,25,G-F,195.58,92.98636,Gonzaga,USA
WillieNorwood,DET,8,F,200.66,99.79024,Alcorn State,USA
GeorgeNostrand,PRO,3,C,203.2,88.45044,Wyoming,USA
StanNoszka,PIT,10,G,185.42000000000002,83.91452,Duquesne,USA
MikeNovak,SAC,6,C,205.74,99.336648,Loyola-Chicago,USA
SteveNovak,NYK,6,F,208.28,102.0582,Marquette,USA
JaylenNowell,MIN,4,G,193.04,91.171992,Washington,USA
MelNowell,WAS,20,G,187.96,77.11064,Ohio State,USA
DirkNowitzki,DAL,41,F,213.36,111.13004, ,Germany
FrankNtilikina,DAL,21,G,193.04,90.7184,Strasbourg IG,France
KendrickNunn,LAL,12,G,190.5,86.18248,Oakland,USA
JamesNunnally,PHI,21,F,200.66,92.98636,Cal-Santa Barbara,USA
JusufNurkic,POR,27,C,213.36,131.54167999999999,Cedevita,Bosnia and Herzegovina
DennisNutt,DAL,21,G,187.96,77.11064,TCU,USA
DavidNwaba,OKC,2,G-F,195.58,99.336648,Cal Poly-Obispo,USA
JordanNwora,MIL,13,F,205.74,102.0582,Louisville,USA
JuliusNwosu,SAS,0,F,208.28,115.66596,Liberty,USA
CharlesO'Bannon,DET,5,G,195.58,94.80072799999999,UCLA,USA
EdO'Bannon,BKN,31,G,203.2,100.697424,UCLA,USA
JohnO'Boyle,ATL,3,G,187.96,83.91452,Colorado State,USA
BobO'Brien,GSW,7,F,193.04,86.18248,Pepperdine,USA
BuckshotO'Brien,INO,,,0.0,0.0,Butler,USA
JJO'Brien,UTA,28,F,200.66,99.79024,San Diego State,USA
PatrickO'Bryant,GSW,13,C,213.36,113.398,Bradley,USA
JohnnyO'Bryant III,MIL,8,F-C,205.74,116.573144,Louisiana State,USA
DermieO'Connell,BOS,7,G,182.88,78.925008,Holy Cross,USA
AndyO'Donnell,BAL,,G,185.42000000000002,81.64656,Loyola-Maryland,USA
FrancisO'Grady,BOM,,G,180.34,72.57472,Georgetown,USA
DickO'Keefe,WAS,,G,187.96,83.91452,Santa Clara,USA
TommyO'Keefe,WAS,,G,187.96,83.91452,Georgetown,USA
MikeO'Koren,BKN,31,F,200.66,93.893544,North Carolina,USA
GradyO'Malley,ATL,12,F,195.58,92.98636,Manhattan,USA
JermaineO'Neal,IND,7,C-F,210.82,115.66596,Eau Claire HS (SC),USA
ShaquilleO'Neal,LAL,34,C,215.9,147.4174,Louisiana State,USA
RoyceO'Neale,BKN,00,F,198.12,102.511792,Baylor,USA
MikeO'Neill,ATL,,F,190.5,95.25431999999999,California,USA
KyleO'Quinn,NYK,9,C-F,205.74,113.398,Norfolk State,USA
KevinO'Shea,BAL,15,G,187.96,79.3786,Notre Dame,USA
GarlandO'Shields,CHS,,G,185.42000000000002,88.45044,Tennessee,USA
DanO'Sullivan,UTA,,,208.28,113.398,Fordham,USA
CharlesOakley,NYK,33,F,205.74,111.13004,Virginia Union,USA
FabricioOberto,SAS,21,F-C,208.28,111.13004,Valencia,Argentina
DanielOchefu,WAS,32,F,210.82,111.13004,Villanova,USA
GregOden,POR,20,C,213.36,123.83061599999999,Ohio State,USA
LamarOdom,LAL,7,F,208.28,104.32616,Rhode Island,USA
CarlosOgden,PHI,28,F,198.12,97.52228,Santa Clara,USA
RalphOgden,GSW,22,F,195.58,92.98636,Santa Clara,USA
AlanOgg,MIA,50,C,218.44,108.86207999999999,Alabama-Birmingham,USA
DonOhl,DET,10,G,190.5,86.18248,Illinois,USA
TimOhlbrecht,HOU,14,C-F,210.82,115.66596,Skyliners Frankfurt,Germany
SemiOjeleye,LAC,37,F,198.12,108.86207999999999,Southern Methodist,USA
EmekaOkafor,CHA,50,C,208.28,115.66596,Connecticut,USA
JahlilOkafor,PHI,13,C-F,208.28,122.46984,Duke,USA
ChumaOkeke,ORL,3,F,203.2,103.872568,Auburn,USA
ElieOkobo,PHX,2,F-G,190.5,86.18248, ,France
JoshOkogie,PHX,2,G,193.04,96.615096,Georgia Tech,Nigeria
OnyekaOkongwu,ATL,17,F-C,205.74,108.86207999999999,Southern California,USA
IsaacOkoro,CLE,35,F-G,195.58,102.0582,Auburn,USA
KZOkpala,SAC,30,F-G,203.2,97.52228,Stanford,USA
MehmetOkur,UTA,13,C-F,210.82,120.20188,Efes Pilsen,Turkey
VictorOladipo,MIA,4,G,190.5,96.615096,Indiana,USA
HakeemOlajuwon,HOU,34,C,213.36,115.66596,Houston,Nigeria
MarkOlberding,SAS,53,F,203.2,102.0582,Minnesota,USA
JawannOldham,CHI,22,C,213.36,97.52228,Seattle,USA
JohnnyOldham,DET,4,G,190.5,79.3786,Western Kentucky,USA
FrankOleynick,OKC,44,G,187.96,83.91452,Seattle,USA
JohnOlive,LAC,40,F,200.66,95.25431999999999,Villanova,USA
BrianOliver,PHI,2-31,G,193.04,95.25431999999999,Georgia Tech,USA
CameronOliver,ATL,21,F,203.2,108.408488,Nevada,USA
DeanOliver,GSW,2,G,180.34,79.3786,Iowa,USA
JimmyOliver,BOS,27,G,195.58,92.98636,Purdue,USA
KevinOllie,PHI,7,G,187.96,88.45044,Connecticut,USA
GeneOllrich,WAT,,G,180.34,72.57472,Drake,USA
MichaelOlowokandi,LAC,41,C,213.36,122.46984,Pacific,Nigeria
EnochOlsen,SAC,10,F,203.2,99.79024,Louisville,USA
KellyOlynyk,UTA,41,F-C,210.82,108.86207999999999,Gonzaga,Canada
EugeneOmoruyi,OKC,97,F,198.12,106.59412,Oregon,Nigeria
MiyeOni,UTA,81,G-F,195.58,93.439952,Yale,USA
ArinzeOnuaku,ORL,50,F-C,205.74,124.7378,Syracuse,USA
ChinanuOnuaku,HOU,21,C,208.28,111.13004,Louisville,USA
BarryOrms,WAS,33,G,190.5,86.18248,St. Louis,USA
JohnnyOrr,BOM,,,0.0,0.0,Beloit,USA
LouisOrr,NYK,55,F,203.2,79.3786,Syracuse,USA
JoseOrtiz,UTA,44,F,208.28,102.0582,Oregon State,USA
DanielOrton,PHI,33,C,208.28,115.66596,Kentucky,USA
ChuckOsborne,PHI,23,F,198.12,95.25431999999999,Western Kentucky,USA
CediOsman,CLE,16,F,200.66,104.32616,Anadolu Efes,Turkey
WallyOsterkorn,PHI,8,F,195.58,97.52228,Illinois,USA
GregOstertag,UTA,00,C,218.44,127.00576,Kansas,USA
MattOthick,SAS,12,G,187.96,74.84268,Arizona,USA
DonOtten,ATL,14,C,208.28,108.86207999999999,Bowling Green,USA
MacOtten,BOM,,,0.0,0.0,Bowling Green,USA
DanielOturu,TOR,10,C,203.2,108.86207999999999,Minnesota,USA
KellyOubre Jr.,CHA,12,F-G,198.12,92.079176,Kansas,USA
BoOutlaw,ORL,45,F,203.2,99.79024,Houston,USA
TravisOutlaw,POR,25,F,205.74,93.893544,Starkville HS (MS),USA
ClaudeOverton,GSW,14,G,187.96,88.45044,East Central,USA
DougOverton,WAS,24,G,190.5,86.18248,La Salle,USA
AndreOwens,IND,20,G,193.04,90.7184,Houston,USA
BillyOwens,GSW,2,F-G,205.74,102.0582,Syracuse,USA
ChrisOwens,MEM,20,F,200.66,111.13004,Texas-Austin,USA
EddieOwens,LAC,40,F,200.66,95.25431999999999,UNLV,USA
JamesOwens,ATL,,G,190.5,83.91452,Baylor,USA
JimOwens,PHX,45,F,195.58,90.7184,Arizona State,USA
KeithOwens,LAL,25,F,200.66,102.0582,UCLA,USA
LarryOwens,BKN,32,F-G,200.66,95.25431999999999,Oral Roberts,USA
TariqOwens,PHX,41,F,208.28,92.98636,Texas Tech,USA
TomOwens,POR,44,C,208.28,97.52228,South Carolina,USA
RayOwes,GSW,35,F,205.74,101.604608,Arizona,USA
OlumideOyedeji,OKC,00,C,208.28,108.86207999999999,DJK Wurzburg,Nigeria
JoePace,WAS,44,C,208.28,99.79024,Coppin State,USA
ZazaPachulia,ATL,27,C,210.82,122.46984,"Tbilisi, Georgia",Georgia
RobertPack,DEN,14,G,187.96,86.18248,Southern California,USA
GeraldPaddio,CLE,4,F,200.66,92.98636,UNLV,USA
ScottPadgett,UTA,34,F,205.74,108.86207999999999,Kentucky,USA
JayseanPaige,DET,,G,187.96,90.7184,West Virginia,USA
MarcusPaige,CHA,4,G,182.88,74.389088,North Carolina,USA
FredPaine,PRO,,F,195.58,95.25431999999999,Westminster,USA
MiltPalacio,TOR,3,G,193.04,95.25431999999999,Colorado State,Belize
TogoPalazzi,PHI,17,F,193.04,92.98636,Holy Cross,USA
JimPalmer,NYK,19,F,203.2,101.604608,Dayton,USA
JohnPalmer,NYK,16,F,193.04,81.64656,Princeton,USA
TrayvonPalmer,DET,,G,198.12,90.7184,Chicago State,USA
WalterPalmer,UTA,31,C,215.9,97.52228,Dartmouth,USA
KevinPangos,CLE,6,G,185.42000000000002,81.192968,Gonzaga,Canada
AndyPanko,ATL,,F,205.74,111.13004,Lebanon Valley,USA
GeorgiosPapagiannis,SAC,19,C,215.9,108.86207999999999,Panathinaikos,Greece
KostasPapanikolaou,HOU,16,F,203.2,106.59412,FC Barcelona,Greece
JanneroPargo,CHI,5,G,185.42000000000002,83.91452,Arkansas,USA
JeremyPargo,MEM,1,G,187.96,99.336648,Gonzaga,USA
EstesParham,BOM,14,F,190.5,90.7184,Texas Wesleyan,USA
RobertParish,BOS,00,C,215.9,110.676448,Centenary-Louisiana,USA
MedfordPark,ATL,14,G,187.96,92.98636,Missouri,USA
AnthonyParker,TOR,18,G,198.12,95.25431999999999,Bradley,USA
JabariParker,BOS,20,F,203.2,111.13004,Duke,USA
SmushParker,LAL,1,G,193.04,86.18248,Fordham,USA
SonnyParker,GSW,22,F,198.12,90.7184,Texas A&M,USA
TonyParker,SAS,9,G,187.96,83.91452,Paris Basket Racing,France
JackParkinson,INO,,G,182.88,78.925008,Kentucky,USA
CherokeeParks,MIN,44,F-C,210.82,108.86207999999999,Duke,USA
JackParr,SAC,16,C,205.74,99.79024,Kansas State,USA
DoyleParrack,CHS,,F,182.88,74.84268,Oklahoma State,USA
CharlieParsley,GSW,7,G,187.96,79.3786,Western Kentucky,USA
ChandlerParsons,HOU,25,F,208.28,104.32616,Florida,USA
EricPaschall,MIN,0,F,198.12,115.66596,Villanova,USA
AnzejsPasecniks,WAS,18,C-F,218.44,103.872568,Gran Canaria,Latvia
ZarkoPaspalj,SAS,14,F,205.74,97.52228,Partizan,Serbia
MartyPassaglia,WAS,,G,182.88,77.11064,Santa Clara,USA
George A.Pastushok,PRO,,,0.0,0.0,St. John's,USA
MylesPatrick,LAL,34,F,203.2,99.79024,Auburn,USA
StanPatrick,WAT,,,0.0,0.0,Illinois,USA
AndraePatterson,MIN,45,F,205.74,107.954896,Indiana,USA
GeorgePatterson,DET,20,C,200.66,104.32616,Toledo,USA
LamarPatterson,ATL,13,G-F,195.58,102.0582,Pittsburgh,USA
PatrickPatterson,TOR,54,F,203.2,106.59412,Kentucky,USA
RubenPatterson,POR,23,F,195.58,101.151016,Cincinnati,USA
StevePatterson,CLE,32-42,C,205.74,102.0582,UCLA,USA
TommyPatterson,WAS,30,F,198.12,99.79024,Ouachita Baptist,USA
WorthyPatterson,ATL,17,G,187.96,79.3786,Connecticut,USA
JustinPatton,HOU,12,C,210.82,109.31567199999999,Creighton,USA
BrandonPaul,SAS,3,G,193.04,90.7184,Illinois,USA
ChrisPaul,PHX,3,G,182.88,79.3786,Wake Forest,USA
CharliePaulk,SAC,42,F,203.2,99.336648,Northeastern State,USA
JerryPaulson,SAC,15,G,187.96,83.91452,Manhattan,USA
BillyPaultz,SAS,5,C,210.82,106.59412,St. John's,USA
SashaPavlovic,CLE,3,G-F,200.66,106.59412,Buducnost,Montenegro
JimPaxson,LAL,11,G,198.12,90.7184,Dayton,USA
JimPaxson,POR,,G,198.12,90.7184,Dayton,USA
JohnPaxson,CHI,5,G,187.96,83.91452,Notre Dame,USA
JohnnyPayak,ATL,6,G,193.04,78.925008,Bowling Green,USA
AdreianPayne,MIN,33,F,208.28,107.501304,Michigan State,USA
CameronPayne,PHX,15,G,185.42000000000002,83.007336,Murray State,USA
KennyPayne,PHI,21,F,203.2,88.45044,Louisville,USA
TomPayne,ATL,54,C,218.44,108.86207999999999,Kentucky,USA
ElfridPayton,PHX,2,G,190.5,88.45044,Louisana-Lafayette,USA
GaryPayton,OKC,20,G,193.04,86.18248,Oregon State,USA
MelPayton,INO,18,G,193.04,83.91452,Tulane,USA
GaryPayton II,POR,00,G,187.96,88.45044,Oregon State,USA
GeorgePearcy,DEF,,G,185.42000000000002,74.84268,Indiana State,USA
HenryPearcy,DEF,,G,185.42000000000002,77.11064,Indiana State,USA
OleksiyPecherov,WAS,4,F-C,213.36,106.140528,Kyiv,Ukraine
WileyPeck,SAS,54,G,200.66,99.79024,Mississippi State,USA
AnthonyPeeler,MIN,8,G,193.04,94.347136,Missouri,USA
NikolaPekovic,MIN,14,C,210.82,139.252744,Panathinaikos,Montenegro
JakePelkington,BAL,30,C,198.12,99.79024,Manhattan,USA
NorvelPelle,UTA,14,C,208.28,104.779752, ,Antigua and Barbuda
SamPellom,ATL,41,F,205.74,102.0582,Buffalo State,USA
MikePenberthy,LAL,,,190.5,81.64656,The Master's College,USA
DesmondPenigar,ORL,26,F,200.66,111.13004,Utah State,USA
KirkPenney,LAC,22,G,195.58,99.79024,Wisconsin,USA
MikePeplowski,SAC,54,C,208.28,122.46984,Michigan State,USA
WillPerdue,CHI,55,C,213.36,108.86207999999999,Vanderbilt,USA
KendrickPerkins,BOS,21,C,208.28,122.46984,Clifton J. Ozen HS (TX),USA
SamPerkins,DAL,14,C-F,205.74,117.93392,North Carolina,USA
WarrenPerkins,ATL,11,G,190.5,86.18248,Tulane,USA
KostaPerovic,GSW,19,C,218.44,108.86207999999999,Partizan,Serbia
LondonPerrantes,CLE,8,G,187.96,90.7184,Virginia,USA
CurtisPerry,PHX,18,F,200.66,99.79024,Missouri State,USA
ElliotPerry,PHX,2,G,182.88,68.945984,Memphis,USA
ReggiePerry,POR,0,F-C,203.2,113.398,Mississippi State,USA
TimPerry,PHX,23,F,205.74,90.7184,Temple,USA
ChuckPerson,IND,45,F,203.2,109.31567199999999,Auburn,USA
WesleyPerson,CLE,10,G-F,198.12,90.7184,Auburn,USA
AlecPeters,PHX,25,F,205.74,106.59412,Valparaiso,USA
JimPetersen,HOU,43,F,208.28,106.59412,Minnesota,USA
LoyPetersen,CHI,15,G,195.58,92.98636,Oregon State,USA
BobPeterson,NYK,9,F,195.58,95.25431999999999,Oregon,USA
EdPeterson,PHI,20,C,205.74,99.79024,Cornell,USA
MelPeterson,WAS,16,G,193.04,83.91452,Wheaton,USA
MorrisPeterson,TOR,24,G,200.66,99.79024,Michigan State,USA
GeoffPetrie,POR,45,G,193.04,86.18248,Princeton,USA
JohanPetro,OKC,10,C,213.36,112.037224,Pau Orthez,France
DrazenPetrovic,BKN,3,G,195.58,88.45044,Real Madrid,Croatia
RichardPetruska,HOU,3,C,208.28,117.93392,UCLA,USA
BobPettit,ATL,9,F,205.74,92.98636,Louisiana State,USA
RogerPhegley,SAS,21,G,198.12,92.98636,Bradley,USA
JackPhelan,SHE,,,0.0,0.0,DePaul,USA
JimPhelan,GSW,,G,185.42000000000002,79.3786,La Salle,USA
DerrickPhelps,SAC,5,F,193.04,82.100152,North Carolina,USA
MikePhelps,OKC,14,G,193.04,81.64656,Alcorn State,USA
AndyPhillip,DET,17,G,190.5,88.45044,Illinois,USA
TarikPhillip,WAS,22,G,190.5,88.45044,West Virginia,USA
EddiePhillips,BKN,51,F,200.66,102.0582,Alabama,USA
GaryPhillips,GSW,7,G,190.5,85.728888,Houston,USA
BobbyPhills,CLE,13,G,195.58,102.511792,Southern,USA
EricPiatkowski,LAC,52,G-F,200.66,97.52228,Nebraska,USA
JamorkoPickett,CLE,24,F,205.74,93.439952,Georgetown,USA
PaulPierce,BOS,34,F,200.66,106.59412,Kansas,USA
RickyPierce,MIL,22,G,193.04,97.52228,Rice,USA
StanPietkiewicz,LAC,43,G,195.58,90.7184,Auburn,USA
MickaelPietrus,GSW,20,F,198.12,97.52228,Pau Orthez,France
JohnPilch,LAL,,F,190.5,83.91452,Wyoming,USA
EdPinckney,BOS,54,F,205.74,108.86207999999999,Villanova,USA
KevinnPinkney,BOS,51,F,208.28,111.13004,Nevada-Reno,USA
JohnPinone,ATL,33,F,203.2,104.32616,Villanova,USA
TheoPinson,DAL,1,G-F,200.66,96.161504,North Carolina,USA
DavePiontek,SAC,61,F,198.12,104.32616,Xavier,USA
TomPiotrowski,POR,54,C,215.9,108.86207999999999,La Salle,USA
ScottiePippen,CHI,33,F-G,203.2,103.418976,Central Arkansas,USA
ScottyPippen Jr.,LAL,14,G,185.42000000000002,77.11064,Vanderbilt,USA
CharliePittman,PHX,32,F,203.2,99.79024,Maryland,USA
DexterPittman,MIA,45,C,210.82,129.27372,Texas-Austin,USA
ZoranPlaninic,BKN,10,G-F,200.66,90.7184,Cibona,Croatia
TiborPleiss,UTA,21,C,220.98,116.119552,FC Barcelona,Germany
MarshallPlumlee,NYK,40,C,213.36,113.398,Duke,USA
MasonPlumlee,CHA,24,F-C,213.36,115.212368,Duke,USA
MilesPlumlee,PHX,18,C,210.82,112.944408,Duke,USA
GaryPlummer,GSW,45,F,205.74,97.52228,Boston University,USA
PavelPodkolzin,DAL,24,C,226.06,117.93392,Metis Varese,Russia
JakobPoeltl,SAS,25,C,215.9,111.13004,Utah,Austria
VincentPoirier,BOS,77,C-F,213.36,106.59412, ,France
AleksejPokusevski,OKC,17,F,213.36,95.25431999999999,Olympiacos,Serbia
DwaynePolee,LAC,12,F,195.58,81.64656,Pepperdine,USA
JimPollard,LAL,17,F,190.5,83.91452,Stanford,USA
ScotPollard,SAC,66,C-F,210.82,126.098576,Kansas,USA
RalphPolson,GSW,15,F,200.66,90.7184,Whitworth,USA
OldenPolynice,SAC,0,C-F,213.36,113.398,Virginia,USA
CliffPondexter,CHI,41,F,205.74,105.686936,Long Beach State,USA
QuincyPondexter,MEM,3,F,200.66,104.32616,Washington,USA
ShamoriePonds,TOR,11,G,182.88,79.3786,"St. John's, N.Y.",USA
YvesPons,MEM,5,F,195.58,93.439952,Tennessee,France
JordanPoole,GSW,3,G,193.04,87.996848,Michigan,USA
DavidPope,SAC,51,F,200.66,99.79024,Norfolk State,USA
MarkPope,MIL,41,C-F,208.28,106.59412,Kentucky,USA
DavePopson,BOS,50,C,208.28,99.79024,North Carolina,USA
BenPoquette,UTA,50,F,205.74,106.59412,Central Michigan,USA
ChrisPorter,GSW,4,F,200.66,98.883056,Auburn,USA
HowardPorter,DET,54,F,203.2,99.79024,Villanova,USA
JontayPorter,MEM,4,C-F,210.82,108.86207999999999,Missouri,USA
KevinPorter,WAS,1,G,182.88,77.11064,St. Francis (PA),USA
TerryPorter,POR,30,G,190.5,92.98636,Wisconsin-Stevens Point,USA
KevinPorter Jr.,HOU,3,G-F,193.04,92.079176,Southern California,USA
MichaelPorter Jr.,DEN,1,F,208.28,98.883056,Missouri,USA
OttoPorter Jr.,TOR,32,F,203.2,89.811216,Georgetown,USA
BobbyPortis,MIL,9,F,210.82,113.398,Arkansas,USA
BobPortman,GSW,33,F,195.58,90.7184,Creighton,USA
KristapsPorzingis,WAS,6,F-C,220.98,108.86207999999999,Cajasol Sevilla,Latvia
JamesPosey,DEN,41,F,203.2,98.429464,Xavier,USA
LavorPostell,NYK,7,G-F,195.58,97.52228,St. John's,USA
VitalyPotapenko,BOS,20,C-F,208.28,129.27372,Wright State,Ukraine
MicahPotter,UTA,25,C,203.2,112.490816,Wisconsin,USA
LeonPowe,BOS,7,F,203.2,108.86207999999999,California,USA
DwightPowell,DAL,7,F-C,208.28,108.86207999999999,Stanford,Canada
JoshPowell,LAL,21,F,205.74,108.86207999999999,North Carolina State,USA
KasibPowell,MIA,12,F,200.66,97.52228,Texas Tech,USA
MylesPowell,PHI,5,G,187.96,88.45044,Seton Hall,USA
NormanPowell,LAC,24,G,193.04,97.52228,UCLA,USA
RogerPowell,UTA,13,F,198.12,99.79024,Illinois,USA
